"File ID","Document Title","Document Description","Agency Involvement (pipe-separated)","Retrieval Date","Retrieval Source","Retrieved By","Year","Location","Document Type","Additional Labels (pipe-separated)"
"1-15CFR008a.txt","15 CFR PART 8a—NONDISCRIMINATION ON THE BASIS OF SEX IN EDUCATION PROGRAMS OR ACTIVITIES RECEIVING FEDERAL FINANCIAL ASSISTANCE",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR200.txt","15 CFR PART 200—POLICIES SERVICES PROCEDURES AND FEES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR738.txt","15 CFR PART 738—COMMERCE CONTROL LIST OVERVIEW AND THE COUNTRY CHART",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR740.txt","15 CFR PART 740—LICENSE EXCEPTIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR742.txt","15 CFR PART 742—CONTROL POLICY—CCL BASED CONTROLS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR744.txt","15 CFR PART 744—CONTROL POLICY: END-USER AND END-USE BASED",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR754.txt","15 CFR PART 754—SHORT SUPPLY CONTROLS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR772.txt","15 CFR PART 772—DEFINITIONS OF TERMS ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR774.txt","15 CFR PART 774—THE COMMERCE CONTROL LIST ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR904.txt","15 CFR PART 904—CIVIL PROCEDURES  ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR905.txt","15 CFR PART 905—USE IN ENFORCEMENT PROCEEDINGS OF INFORMATION COLLECTED BY VOLUNTARY FISHERY DATA COLLECTORS ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR917.txt","15 CFR PART 917—NATIONAL SEA GRANT PROGRAM FUNDING REGULATIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR918.txt","15 CFR PART 918—SEA GRANTS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR921.txt","15 CFR PART 921—NATIONAL ESTUARINE RESEARCH RESERVE SYSTEM REGULATIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR922.txt","15 CFR PART 922—NATIONAL MARINE SANCTUARY PROGRAM REGULATIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR923.txt","15 CFR PART 923—COASTAL ZONE MANAGEMENT PROGRAM REGULATIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR946.txt","15 CFR PART 946—MODERNIZATION OF THE NATIONAL WEATHER SERVICE",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR950.txt","15 CFR PART 950—ENVIRONMENTAL DATA AND INFORMATION",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR970.txt","15 CFR PART 970—DEEP SEABED MINING REGULATIONS FOR EXPLORATION LICENSES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR971.txt","15 CFR PART 971—DEEP SEABED MINING REGULATIONS FOR COMMERCIAL RECOVERY PERMITS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-15CFR990.txt","15 CFR PART 990—NATURAL RESOURCE DAMAGE ASSESSMENTS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR004.txt","18 CFR PART 4—LICENSES PERMITS EXEMPTIONS AND DETERMINATION OF PROJECT COSTS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR005.txt","18 CFR PART 5—INTEGRATED LICENSE APPLICATION PROCESS ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR011.txt","18 CFR PART 11—ANNUAL CHARGES UNDER PART I OF THE FEDERAL POWER ACT  ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR018.txt","18 CFR PART 16—PROCEDURES RELATING TO TAKEOVER AND RELICENSING OF LICENSED PROJECTS ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR101.txt","18 CFR PART 101—UNIFORM SYSTEM OF ACCOUNTS PRESCRIBED FOR PUBLIC UTILITIES AND LICENSEES SUBJECT TO THE PROVISIONS OF THE FEDERAL POWER ACT ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR153.txt","18 CFR PART 153—APPLICATIONS FOR AUTHORIZATION TO CONSTRUCT OPERATE OR MODIFY FACILITIES USED FOR THE EXPORT OR IMPORT OF NATURAL GAS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR157.txt","18 CFR PART 157—APPLICATIONS FOR CERTIFICATES OF PUBLIC CONVENIENCE AND NECESSITY AND FOR ORDERS PERMITTING AND APPROVING ABANDONMENT UNDER SECTION 7 OF THE NATURAL GAS ACT ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-18CFR380.txt","18 CFR PART 380—REGULATIONS IMPLEMENTING THE NATIONAL ENVIRONMENTAL POLICY ACT",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR004.txt","19 CFR PART 4—VESSELS IN FOREIGN AND DOMESTIC TRADES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR010.txt","19 CFR PART 10—ARTICLES CONDITIONALLY FREE SUBJECT TO A REDUCED RATE ETC.",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR012.txt","19 CFR PART 12—SPECIAL CLASSES OF MERCHANDISE",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR101.txt","19 CFR PART 101—GENERAL PROVISIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR102.txt","19 CFR PART 102—RULES OF ORIGIN",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR112.txt","19 CFR PART 112—CARRIERS CARTMEN AND LIGHTERMEN",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR123.txt","19 CFR PART 123—CUSTOMS RELATIONS WITH CANADA AND MEXICO",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-19CFR181.txt","19 CFR PART 181—NORTH AMERICAN FREE TRADE AGREEMENT",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-22CFR033.txt","22 CFR PART 33—FISHERMEN'S PROTECTIVE ACT GUARANTY FUND PROCEDURES UNDER SECTION 7",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-22CFR161.txt","22 CFR PART 161—REGULATIONS FOR IMPLEMENTATION OF THE NATIONAL ENVIRONMENTAL POLICY ACT (NEPA) ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-25CFR011.txt","25 CFR PART 11—LAW AND ORDER ON INDIAN RESERVATIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-25CFR012.txt","25 CFR PART 12—INDIAN COUNTRY LAW ENFORCEMENT ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-25CFR1000.txt","25 CFR PART 1000—ANNUAL FUNDING AGREEMENTS UNDER THE TRIBAL SELF-GOVERNMENT ACT AMENDMENTS TO THE INDIAN SELF-DETERMINATION AND EDUCATION ACT",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-25CFR170.txt","25 CFR PART 170—INDIAN RESERVATION ROADS PROGRAM ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-25CFR249.txt","25 CFR PART 249—OFF-RESERVATION TREATY FISHING ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-28CFR000.txt","28 CFR PART 0—ORGANIZATION OF THE DEPARTMENT OF JUSTICE",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR220.txt","28 CFR PART 220—ACCOUNTING PROCEDURES FOR DETERMINING NET PROFIT SHARE PAYMENT FOR OUTER CONTINENTAL SHELF OIL AND GAS LEASES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR250.txt","30 CFR PART 250—OIL AND GAS AND SULPHUR OPERATIONS IN THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR251.txt","30 CFR PART 251—GEOLOGICAL AND GEOPHYSICAL (G&G) EXPLORATIONS OF THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR252.txt","30 CFR PART 252—OUTER CONTINENTAL SHELF (OCS) OIL AND GAS INFORMATION PROGRAM",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR253.txt","30 CFR PART 253—OIL SPILL FINANCIAL RESPONSIBILITY FOR OFFSHORE FACILITIES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR254.txt","30 CFR PART 254—OIL-SPILL RESPONSE REQUIREMENTS FOR FACILITIES LOCATED SEAWARD OF THE COAST LINE ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR256.txt","30 CFR PART 256—LEASING OF SULPHUR OR OIL AND GAS IN THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR259.txt","30 CFR PART 259—MINERAL LEASING: DEFINITIONS",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR260.txt","30 CFR PART 260—OUTER CONTINENTAL SHELF OIL AND GAS LEASING ",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR270.txt","30 CFR PART 270—NONDISCRIMINATION IN THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR280.txt","30 CFR PART 280—PROSPECTING FOR MINERALS OTHER THAN OIL GAS AND SULPHUR ON THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR281.txt","30 CFR PART 281—LEASING OF MINERALS OTHER THAN OIL GAS AND SULPHUR IN THE OUTER CONTINENTAL SHELF",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-30CFR282.txt","30 CFR PART 282—OPERATIONS IN THE OUTER CONTINENTAL SHELF FOR MINERALS OTHER THAN OIL GAS AND SULPHUR",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-32CFR169a.txt","32 CFR PART 169a—COMMERCIAL ACTIVITIES PROGRAM PROCEDURES",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-32CFR179.txt","32 CFR PART 179—MUNITIONS RESPONSE SITE PRIORITIZATION PROTOCOL (MRSPP)",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-32CFR650.txt","32 CFR PART 650—ENVIRONMENTAL PROTECTION AND ENHANCEMENT (AR 200–1)",,,04/18/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR001.txt","33 CFR PART 1—GENERAL PROVISIONS ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR002.txt","33 CFR PART 2—JURISDICTION",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR003.txt","33 CFR PART 3—COAST GUARD AREAS DISTRICTS MARINE INSPECTION ZONES AND CAPTAIN OF THE PORT ZONES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR004.txt","33 CFR PART 4—OMB CONTROL NUMBERS ASSIGNED PURSUANT TO THE PAPERWORK REDUCTION ACT",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR005.txt","33 CFR PART 5—COAST GUARD AUXILIARY",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR006.txt","33 CFR PART 6—PROTECTION AND SECURITY OF VESSELS HARBORS AND WATERFRONT FACILITIES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR008.txt","33 CFR PART 8—UNITED STATES COAST GUARD RESERVE",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR013.txt","33 CFR PART 13—DECORATIONS MEDALS RIBBONS AND SIMILAR DEVICE",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR017.txt","33 CFR PART 17—UNITED STATES COAST GUARD GENERAL GIFT FUND",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR019.txt","33 CFR PART 19—WAIVERS OF NAVIGATION AND VESSEL INSPECTION LAWS AND REGULATIONS 1 ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR020.txt","33 CFR PART 20—RULES OF PRACTICE PROCEDURE AND EVIDENCE FOR FORMAL ADMINISTRATIVE PROCEEDINGS OF THE COAST GUARD",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR023.txt","33 CFR PART 23—DISTINCTIVE MARKINGS FOR COAST GUARD VESSELS AND AIRCRAFT",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR025.txt","33 CFR PART 25—CLAIMS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR026.txt","33 CFR PART 26—VESSEL BRIDGE-TO-BRIDGE RADIOTELEPHONE REGULATIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR027.txt","33 CFR PART 27—ADJUSTMENT OF CIVIL MONETARY PENALTIES FOR INFLATION",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR040.txt","33 CFR PART 40—CADETS OF THE COAST GUARD",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR045.txt","33 CFR PART 45—ENLISTMENT OF PERSONNEL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR049.txt","33 CFR PART 49—PAYMENT OF AMOUNTS DUE MENTALLY INCOMPETENT COAST GUARD PERSONNEL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR050.txt","33 CFR PART 50—COAST GUARD RETIRING REVIEW BOARD",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR051.txt","33 CFR PART 51—COAST GUARD DISCHARGE REVIEW BOARD",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR052.txt","33 CFR PART 52—BOARD FOR CORRECTION OF MILITARY RECORDS OF THE COAST GUARD",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR053.txt","33 CFR PART 53—COAST GUARD WHISTLEBLOWER PROTECTION",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR054.txt","33 CFR PART 54—ALLOTMENTS FROM ACTIVE DUTY PAY FOR CERTAIN SUPPORT OBLIGATIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR055.txt","33 CFR PART 55—CHILD DEVELOPMENT SERVICES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR062.txt","33 CFR PART 62—UNITED STATES AIDS TO NAVIGATION SYSTEM",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR064.txt","33 CFR PART 64—MARKING OF STRUCTURES SUNKEN VESSELS AND OTHER OBSTRUCTIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR066.txt","33 CFR PART 66—PRIVATE AIDS TO NAVIGATION ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR067.txt","33 CFR PART 67—AIDS TO NAVIGATION ON ARTIFICIAL ISLANDS AND FIXED STRUCTURES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR070.txt","33 CFR PART 70—INTERFERENCE WITH OR DAMAGE TO AIDS TO NAVIGATION ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR072.txt","33 CFR PART 72—MARINE INFORMATION ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR074.txt","33 CFR PART 74—CHARGES FOR COAST GUARD AIDS TO NAVIGATION WORK",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR076.txt","33 CFR PART 76—SALE AND TRANSFER OF AIDS TO NAVIGATION EQUIPMENT  ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR080.txt","33 CFR PART 80—COLREGS DEMARCATION LINES  ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR081.txt","33 CFR PART 81—72 COLREGS: IMPLEMENTING RULES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR082.txt","33 CFR PART 82—72 COLREGS: INTERPRETATIVE RULES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR084.txt","33 CFR PART 84—ANNEX I: POSITIONING AND TECHNICAL DETAILS OF LIGHTS AND SHAPES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR085.txt","33 CFR PART 85—ANNEX II: ADDITIONAL SIGNALS FOR FISHING VESSELS FISHING IN CLOSE PROXIMITY",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR086.txt","33 CFR PART 86—ANNEX III: TECHNICAL DETAILS OF SOUND SIGNAL APPLIANCES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR087.txt","33 CFR PART 87—ANNEX IV: DISTRESS SIGNALS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR088.txt","33 CFR PART 88—ANNEX V: PILOT RULES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR089.txt","33 CFR PART 89—INLAND NAVIGATION RULES: IMPLEMENTING RULES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR090.txt","33 CFR PART 90—INLAND RULES: INTERPRETATIVE RULES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR095.txt","33 CFR PART 95—OPERATING A VESSEL WHILE UNDER THE INFLUENCE OF ALCOHOL OR A DANGEROUS DRUG",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR096.txt","33 CFR PART 96—RULES FOR THE SAFE OPERATION OF VESSELS AND SAFETY MANAGEMENT SYSTEMS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR100.txt","33 CFR PART 100—SAFETY OF LIFE ON NAVIGABLE WATERS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR101.txt","33 CFR PART 101—MARITIME SECURITY: GENERAL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR103.txt","33 CFR PART 103—MARITIME SECURITY: AREA MARITIME SECURITY",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR104.txt","33 CFR PART 104—MARITIME SECURITY: VESSELS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR105.txt","33 CFR PART 105—MARITIME SECURITY: FACILITIES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR106.txt","33 CFR PART 106—MARINE SECURITY: OUTER CONTINENTAL SHELF (OCS) FACILITIES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR107.txt","33 CFR PART 107—NATIONAL VESSEL AND FACILITY CONTROL MEASURES AND LIMITED ACCESS AREAS ",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR109.txt","33 CFR PART 109—GENERAL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR110.txt","33 CFR PART 110—ANCHORAGE REGULATIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR114.txt","33 CFR PART 114—GENERAL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR115.txt","33 CFR PART 115—BRIDGE LOCATIONS AND CLEARANCES; ADMINISTRATIVE PROCEDURES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR116.txt","33 CFR PART 116—ALTERATION OF UNREASONABLY OBSTRUCTIVE BRIDGES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR117.txt","33 CFR PART 117—DRAWBRIDGE OPERATION REGULATIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR118.txt","33 CFR PART 118—BRIDGE LIGHTING AND OTHER SIGNALS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR120.txt","33 CFR PART 120—SECURITY OF PASSENGER VESSELS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR125.txt","33 CFR PART 125—IDENTIFICATION CREDENTIALS FOR PERSONS REQUIRING ACCESS TO WATERFRONT FACILITIES OR VESSELS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR126.txt","33 CFR PART 126—HANDLING OF DANGEROUS CARGO AT WATERFRONT FACILITIES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR127.txt","33 CFR PART 127—WATERFRONT FACILITIES HANDLING LIQUEFIED NATURAL GAS AND LIQUEFIED HAZARDOUS GAS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR128.txt","33 CFR PART 128—SECURITY OF PASSENGER TERMINALS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR133.txt","33 CFR PART 133—OIL SPILL LIABILITY TRUST FUND; STATE ACCESS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR135.txt","33 CFR PART 135—OFFSHORE OIL POLLUTION COMPENSATION FUND",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR136.txt","33 CFR PART 136—OIL SPILL LIABILITY TRUST FUND; CLAIMS PROCEDURES; DESIGNATION OF SOURCE; AND ADVERTISEMENT",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR138.txt","33 CFR PART 138—FINANCIAL RESPONSIBILITY FOR WATER POLLUTION (VESSELS)",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR140.txt","33 CFR PART 140—GENERAL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR141.txt","33 CFR PART 141—PERSONNEL",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR142.txt","33 CFR PART 142—WORKPLACE SAFETY AND HEALTH",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR143.txt","33 CFR PART 143—DESIGN AND EQUIPMENT",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR144.txt","33 CFR PART 144—LIFESAVING APPLIANCES",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR145.txt","33 CFR PART 145—FIRE-FIGHTING EQUIPMENT",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
"1-33CFR146.txt","33 CFR PART 146—OPERATIONS",,,04/25/06,"http://ecfr.gpoaccess.gov","Julie Ekstrom",2006,"US","Regulation",
