"File ID","Document Title","Document Description","Agencies (pipe-separated)","Retrieval Date","Retrieval Source","Retrieved By","Collection Name","Year","Location","Type","Labels",
"m-05.htm-1288343128.txt","Marshland Reclamation Act","","NB-DAAF","04/05/10","http://www.gnb.ca/0062/acts/acts/m-05.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"m-14-1.htm-1288343148.txt","Mining Act","","NB-DNR","04/05/10","http://www.gnb.ca/0062/acts/acts/m-14-1.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"af_cpeiaspnmp.pdf.txt","Nutrient Management Planning BMP","","PEI-BMP","","http://www.gov.pe.ca/photos/original/af_cpeiaspnmp.pdf","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"o-02-1.htm-1288343203.txt","Oil and Natural Gas Act","","NB-DNR","04/05/10","http://www.gnb.ca/0062/acts/acts/o-02-1.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"af_cpeiaspfuel.pdf.txt","On-Farm Fuel Storage  BMP","","PEI-BMP","","http://www.gov.pe.ca/photos/original/af_cpeiaspfuel.pdf","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"af_capeiasppest.pdf.txt","On-Farm Pesticide Storage BMP","","PEI-BMP","","http://www.gov.pe.ca/photos/original/af_capeiasppest.pdf","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"p-02-1.htm-1288343209.txt","Parks Act","","NB-DNR","04/05/10","http://www.gnb.ca/0062/acts/acts/p-02-1.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"p-08.htm-1288343222.txt","Pesticides Control Act","","NB-DoE","04/05/10","http://www.gnb.ca/0062/acts/acts/p-08.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"87-97.htm-1288343457.txt","Petroleum Product Storage and Handling Regulation - Clean Environment Act","","NB-DoE","04/05/10","http://www.gnb.ca/0062/regs/87-97.htm","DFO","Canada DFO","2010","New Brunswick","Regulation","Province",
"p-19-01.htm-1288343255.txt","Protected Natural Areas Act","","NB-DNR","04/05/10","http://www.gnb.ca/0062/acts/acts/p-19-01.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"q-01-1.htm-1288343279.txt","Quarriable Substances Act","","NB-DNR","04/05/10","http://www.gnb.ca/0062/acts/acts/q-01-1.htm","DFO","Canada DFO","2010","New Brunswick","Statute","Province",
"0173300015-e.asp.htm.txt","Soil Erosion BMP","","NB-BMP","","http://www.gnb.ca/0173/30/0173300015-e.asp","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"0173300008-e.asp.htm.txt","Stream Bank Protection Best Management Practice","","NB-BMP","","http://www.gnb.ca/0173/30/0173300008-e.asp","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"0173300009-e.asp.htm.txt","Surface Drainage BMP","","NB-BMP","","http://www.gnb.ca/0173/30/0173300009-e.asp","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"af_cpeiaspsusw.pdf.txt","Sustainable Agricultural Water Practices  BMP","","PEI-BMP","","http://www.gov.pe.ca/photos/original/af_cpeiaspsusw.pdf","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"0173300012-e.asp.htm.txt","Terraces BMP","","NB-BMP","","http://www.gnb.ca/0173/30/0173300012-e.asp","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"0173300013-e.asp.htm.txt","Water and Sediment Control Basins BMP","","NB-BMP","","http://www.gnb.ca/0173/30/0173300013-e.asp","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"82-126.htm-1288343453.txt","Water Quality Regulation - Clean Environment Act","","NB-DoE","04/05/10","http://www.gnb.ca/0062/regs/82-126.htm","DFO","Canada DFO","2010","New Brunswick","Regulation","Province",
"90-79.htm-1288343464.txt","Water Well Regulation - Clean Water Act","","NB-DoE","04/05/10","http://www.gnb.ca/0062/regs/90-79.htm","DFO","Canada DFO","2010","New Brunswick","Regulation","Province",
"90-80.htm-1288343465.txt","Watercourse and Wetland Alteration Regulation - Clean Water Act","","NB-DoE","04/05/10","http://www.gnb.ca/0062/regs/90-80.htm","DFO","Canada DFO","2010","New Brunswick","Regulation","Province",
"af_cpeiaspwetl.pdf.txt","Wetland Restoration BMP","","PEI-BMP","","http://www.gov.pe.ca/photos/original/af_cpeiaspwetl.pdf","DFO","Canada DFO","2010","New Brunswick","BMP","Province",
"agricmar.htm-1288763806.txt","Agricultural Marshland Conservation Act","","NS-DAF","11/02/10","http://nslegislature.ca/legc/statutes/agricmar.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"fcrlicen.htm-1288764639.txt","Aquaculture Licence and Lease Regulations - Fisheries and Coastal Resources Act (Nova Scotia)","","NS-DFA","11/02/10","http://www.gov.ns.ca/just/regulations/regs/fcrlicen.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"beaches.htm-1288763829.txt","Beaches Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/beaches.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"beachesf.htm-1288763830.txt","Beaches and Foreshores Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/beachesf.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"beachreg.htm-1288764361.txt","Beaches Regulations - Beaches Act (Nova Scotia)","","NS-DNR","11/02/10","http://www.gov.ns.ca/just/regulations/regs/beachreg.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"can-nsof.htm-1288763842.txt","Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation (Nova Scotia) Act","","NS-DoE","11/02/10","http://nslegislature.ca/legc/statutes/can-nsof.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"consease.htm-1288763875.txt","Conservation Easements Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/consease.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"crownlan.htm-1288763908.txt","Crown Lands Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/crownlan.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"emergmsr.htm-1289448083.txt","Emergency Measures Act 1","","NS-EMO","11/10/10","http://nslegislature.ca/legc/statutes/emergmsr.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"endspec.htm-1288763940.txt","Endangered Species Act 1","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/endspec.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"energy_m.htm-1288763941.txt","Energy Resources Conservation Act","","NS-DEL","11/02/10","http://nslegislature.ca/legc/statutes/energy_m.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"envromnt.htm-1288763945.txt","Environment Act","","NS-DEL","11/02/10","http://nslegislature.ca/legc/statutes/envromnt.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"envrgoal.htm-1288763946.txt","Environmental Goals and Sustainable Prosperity Act","","NS-DoE","11/02/10","http://nslegislature.ca/legc/statutes/envrgoal.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"fcrinspc.htm-1288764642.txt","Fish Inspection Regulations - Fisheries and Coastal Resources Act (Nova Scotia)","","NS-DFA","11/02/10","http://www.gov.ns.ca/just/regulations/regs/fcrinspc.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"fishand.htm-1288763968.txt","Fisheries and Coastal Resources Act","","NS-DFA","11/02/10","http://nslegislature.ca/legc/statutes/fishand.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"offshore.htm-1288764116.txt","Offshore Petroleum Royalty Act","","NS-Energy","11/02/10","http://nslegislature.ca/legc/statutes/offshore.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"petrol.htm-1288764132.txt","Petroleum Resources Act","","NS-Energy","11/02/10","http://nslegislature.ca/legc/statutes/petrol.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"petrolrp.htm-1288764133.txt","Petroleum Resources Removal Permit Act","","NS-Energy","11/02/10","http://nslegislature.ca/legc/statutes/petrolrp.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"pipeline.htm-1288764136.txt","Pipeline Act","","NS-Energy","11/02/10","http://nslegislature.ca/legc/statutes/pipeline.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"provpark.htm-1288764161.txt","Provincial Parks Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/provpark.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"amccobequid.htm-1288764282.txt","Regulations - Agricultural Marshland Conservation - Cobequid Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amccobequid.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcdugry.htm-1288764284.txt","Regulations - Agricultural Marshland Conservation - Dugau/Ryerson Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcdugry.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcgrand.htm-1288764285.txt","Regulations - Agricultural Marshland Conservation - Grand Pr? Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcgrand.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcmass.htm-1288764287.txt","Regulations - Agricultural Marshland Conservation - Masstown Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcmass.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcstcroix.htm-1288764290.txt","Regulations - Agricultural Marshland Conservation - St. Croix Marsh Body Boundary Variation Order","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcstcroix.HTM","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcvict.htm-1288764291.txt","Regulations - Agricultural Marshland Conservation - Victoria Diamond Jubilee Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcvict.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcwell.htm-1288764292.txt","Regulations - Agricultural Marshland Conservation - Wellington Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcwell.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcltrur.htm-1288764286.txt","Regulations - Agricultural Marshland Conservation Act - Lower Truro Marsh Body Land Use Regulations","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcltrur.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcbishp.htm-1288764281.txt","Regulations - Agriculture Marshland Conservation - Bishop-Beckwith Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcbishp.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"amcdent.htm-1288764283.txt","Regulations - Agriculture Marshland Conservation - Dentiballis Marsh Body Land Use","","NS-DAF","11/02/10","http://www.gov.ns.ca/just/regulations/regs/amcdent.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envactiv.htm-1288764555.txt","Regulations - Environment - Activities Designation","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envactiv.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"env4895.htm-1288764557.txt","Regulations - Environment - Approvals Procedure","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/env4895.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envdgm.htm-1288764560.txt","Regulations - Environment - Dangerous Goods Management","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envdgm.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envpetma.htm-1288764575.txt","Regulations - Environment - Petroleum Management","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envpetma.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"env17996.htm-1288764616.txt","Regulations - Environment - Used Oil","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/env17996.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envwellc.htm-1288764619.txt","Regulations - Environment - Well Construction","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/ENVWELLC.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"env5995.htm-1288764561.txt","Regulations - Environment Act - Emergency Spill Regulations","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/env5995.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"env-on-sitesewagedisposalsystems.htm-1288764570.txt","Regulations - Environment Act - On-site Sewage Disposal Systems Regulations","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/ENV-On-siteSewageDisposalSystems.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envpcb.htm-1288764572.txt","Regulations - Environment Act - PCB Management","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envpcb.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envpest.htm-1288764574.txt","Regulations - Environment Act - Pesticide Regulations","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/ENVPEST.HTM","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"fcrrec.htm-1288764645.txt","Regulations - Fisheries and Coastal Resources - Recreational Fishing","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/fcrrec.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"envsolid.htm-1288764614.txt","Regulations Environment Solid Waste-Resource Management Regulations","","NS-DEL","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envsolid.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"fcrweed.htm-1288764646.txt","Rock Weed Harvesting Regulations - Fisheries and Coastal Resources Act (Nova Scotia)","","NS-DFA","11/02/10","http://www.gov.ns.ca/just/regulations/regs/fcrweed.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"specplac.htm-1288764222.txt","Nova Scotia","","NS-Tourism|NS-DEL|NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/specplac.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"trails.htm-1288764245.txt","Trails Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/trails.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"envwaste.htm-1288764617.txt","Water and Wastewater Facilities and Public Drinking Water Supplies Regulations - Environment Act (Nova Scotia)","","NS-DNR","11/02/10","http://www.gov.ns.ca/just/regulations/regs/envwaste.htm","DFO","Canada DFO","2010","Nova Scotia","Regulation","Province",
"wharves.htm-1288764268.txt","Wharves and Public Landings Act","","NS-SMR","11/02/10","http://nslegislature.ca/legc/statutes/wharves.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"wildarea.htm-1288764269.txt","Wilderness Areas Protection Act","","NS-DEL","11/02/10","http://nslegislature.ca/legc/statutes/wildarea.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"wildlife.htm-1288764270.txt","Wildlife Act","","NS-DNR","11/02/10","http://nslegislature.ca/legc/statutes/wildlife.htm","DFO","Canada DFO","2010","Nova Scotia","Statute","Province",
"a-20.pdf-1289369173.txt","Area Industrial Commission Act","","PEI-DDT","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/a-20.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"e-06_01.pdf-1289369287.txt","Emergency Measures Act 2","","PEI-CCA","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/e-06_01.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"e-09.pdf-1289369298.txt","Environmental Protection Act","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/e-09.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"E&09-04.pdf-1289354464.txt","Environmental Protection Act Drinking Water and Wastewater Facility Operating Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/E&09-04.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"E&09-09.pdf-1289354472.txt","Environmental Protection Act Litter Control Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/E&09-09.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"E&09-14.pdf-1289354479.txt","Environmental Protection Act Sewage Disposal Systems Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/E&09-14.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"E&09-15.pdf-1289354481.txt","Environmental Protection Act Waste Resource Management Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/E&09-15.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"E&09-16.pdf-1289354483.txt","Environmental Protection Act Watercourse and Wetland Protection Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/E&09-16.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"F&14-1.pdf-1289354530.txt","Foreign Resident Corporations Act Forest Renewal Program Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/F&14-1.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"F&14-2.pdf-1289354531.txt","Foreign Resident Corporations Act Provincial Forests Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/F&14-2.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"f-14.pdf-1289369331.txt","Forest Management Act","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/f-14.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"h-03_1.pdf-1289369359.txt","Heritage Places Protection Act","","PEI-CCA","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/h-03_1.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"l-05.pdf-1289369416.txt","Lands Protection Act, P.E.I.","","PEI-CCA","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/l-05.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"L&05-1.pdf-1289354635.txt","Lands Protection Act, P.E.I. Exemption Regulations","","PEI-CCA","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/L&05-1.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"m-07.pdf-1289369449.txt","Mineral Resources Act","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/m-07.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"n-02.pdf-1289369459.txt","Natural Areas Protection Act","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/n-02.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"N&02G.pdf-1289354671.txt","Natural Areas Protection Act General Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/N&02G.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"O&05-2.pdf-1289354702.txt","Off-Highway Vehicle Act Oil and Gas Conservation Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/O&05-2.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"O&05-3.pdf-1289354704.txt","Off-Highway Vehicle Act Permit, Lease and Survey System Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/O&05-3.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"o-05.pdf-1289369472.txt","Oil and Natural Gas Act 2","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/o-05.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"P&04G.pdf-1289354713.txt","Personal Property Security Act General Regulations","","PEI-DFMA","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/P&04G.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"p-04.pdf-1289369482.txt","Pesticides Control Act 2","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/p-04.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"t-04_1.pdf-1289369602.txt","Trails Act 2","","PEI-Tourism","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/t-04_1.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"T&04-1G.pdf-1289354872.txt","Trails Act General Regulations","","PEI-Tourism","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/T&04-1G.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"w-02.pdf-1289369628.txt","Water and Sewerage Act","","PEI-RAC","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/w-02.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"w-04_1.pdf-1289369633.txt","Wildlife Conservation Act","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/statutes/pdf/w-04_1.pdf","DFO","Canada DFO","2010","Prince Edward Island","Statute","Province",
"W&04-1-01.pdf-1289354885.txt","Wildlife Conservation Act Angling Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/W&04-1-01.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"W&04-1G.pdf-1289354884.txt","Wildlife Conservation Act General Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/W&04-1G.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
"W&04-1-10.pdf-1289354897.txt","Wildlife Conservation Act Wildlife Management Areas Regulations","","PEI-DEEF","11/09/10","http://www.gov.pe.ca/law/regulations/pdf/W&04-1-10.pdf","DFO","Canada DFO","2010","Prince Edward Island","Regulation","Province",
